,SEG_ID,pointId,Animal,Archway,Bicyclist,Bridge,Building,Car,CartLuggagePram,Child,Column_Pole,Fence,LaneMkgsDriv,LaneMkgsNonDriv,Misc_Text,MotorcycleScooter,OtherMoving,ParkingBlock,Pedestrian,Road,RoadShoulder,Sidewalk,SignSymbol,Sky,SUVPickupTruck,TrafficCone,TrafficLight,Train,Tree,Truck_Bus,Tunnel,VegetationMisc,Void,Wall
0,741530,008436,0,0,1159,217,125340,15434,0,0,4063,15301,327,0,3770,0,30,9135,192,32028,5444,4507,0,394108,12418,0,99,0,136677,10446,0,94196,127041,56644
0,422501,009016,3,19,1165,679,213190,4902,0,51,2658,129,613,10,31210,0,90,38509,140,50401,380,15816,34,197556,1473,30,23,0,274204,391,0,128263,82706,3931
0,422853,009162,1,0,2395,684,273182,71161,62,0,2414,4292,5364,0,19822,0,2238,7114,1405,217660,1692,12420,29,161183,9017,94,2,0,126822,459,0,65910,57088,6066
0,1080194,004277,0,0,432,1119,80698,16558,0,0,2265,9114,175,5,9240,0,164,13544,103,81656,2567,1969,43,405728,12897,0,3,0,146938,19326,0,88982,92379,62671
0,760297,007197,2,325,2524,888,88841,15634,0,0,2437,4343,1151,0,59826,0,880,28790,369,83730,3284,11475,33,118417,3117,776,6,0,294086,985,0,237676,71811,17170
0,322801,000643,3,0,4855,5941,292425,20142,0,1,10821,675,132,0,8596,0,37,18608,143,84271,203,4892,567,280993,10847,0,18,0,91504,750,0,95990,95684,20478
0,762205,011833,7,15,500,601,145895,37411,2,0,3888,19995,1114,3,63657,0,1549,19870,570,64554,1057,14843,36,89129,2157,19,175,0,267442,661,0,191271,85937,36218
0,440185,005348,11,0,2306,1232,297027,16716,54,2,3738,16162,1003,0,21762,0,5675,14257,1283,198512,660,58757,135,136635,2576,0,0,0,138435,348,0,74639,41399,15252
0,940007,006045,0,8,0,453,45801,18927,0,0,1752,3579,2265,42,16413,0,599,50117,0,209867,4253,16258,11,138389,1763,454,0,0,307092,193,0,140312,74495,15533
0,761079,007157,0,0,13,264,70965,5537,0,0,1538,19310,472,0,12613,0,48,10812,27,59066,7276,25653,4,319680,813,0,0,0,190430,3524,0,197952,70619,51960
0,760227,007200,3,59,157,360,60789,53413,1,0,2195,10133,1028,0,67681,0,1161,14420,159,83537,268,7089,16,133504,591,4252,0,0,298643,138,0,269874,38072,1033
0,800125,002288,0,10,981,1321,69576,16749,0,0,1336,2351,2549,0,21517,0,35,43424,32,131912,729,21066,11,101494,418,27,2,0,362654,563,0,201766,58908,9145
0,762768,011929,2,0,372,12677,107512,6147,1,0,1338,10896,92,3,17046,0,480,30621,3,51068,1346,2439,82,336865,6062,0,2,0,124730,677,0,156619,157681,23815
0,421387,000320,29,116,907,1214,174591,10161,2,0,3053,2218,12159,0,28833,2,1008,14759,630,290921,2801,27918,187,143703,2279,38,17,0,142180,321,0,108303,58104,22122
0,820572,002045,0,3,1380,222,62104,48663,1,0,1222,5307,778,0,13511,2,457,20691,278,135978,1026,24928,3,189963,4263,8,0,0,302130,529,0,153946,68186,12997
0,761469,006824,9,14,152,3385,159440,3376,2,0,648,1902,53,0,58187,0,4,11919,30,22254,41,914,62,199702,1573,2,0,0,338206,1678,0,128809,101760,14454
0,860085,005795,0,0,338,879,144381,36384,0,0,2906,1403,1719,0,5157,0,341,17352,2,60633,1036,3137,5,383345,15592,0,32,0,154549,12139,0,115843,77663,13740
0,420998,003101,1,8,1485,93,295711,72970,19,0,422,3142,69,0,25379,3,3091,8983,721,200727,239,20267,10,54665,612,2,2,0,195434,328,0,109363,45555,9275
0,442185,011120,1,28,139,3803,286558,6317,1,0,1485,22106,383,0,37896,0,28,4986,8,5295,9,101,33,174218,1868,36,18,0,276973,2916,0,162068,55821,5481
0,800164,002304,0,0,361,138,185863,34071,0,0,2877,1812,2896,3,17761,0,2339,25497,830,82401,987,13487,45,196372,680,6,4,0,209457,1828,0,154569,82025,32267
0,761719,007082,0,1,1145,702,170237,89331,31,0,1114,8028,386,0,13911,0,3394,9212,2421,193898,607,16740,1,259298,10240,0,0,0,114364,4475,0,63255,76099,9686
0,422400,010276,7,0,666,543,110330,15665,0,0,4529,2,2788,5,12070,0,131,25926,23,222845,6646,4889,156,258666,4743,584,4,0,198426,446,0,95985,79676,2825
0,762880,011948,3,1,281,237,88380,17882,1,0,1838,5848,494,0,25978,0,167,34613,1,53251,925,3130,82,214560,2054,261,93,0,312073,2223,0,128470,115983,39747
0,620866,007489,3,5,877,385,123110,37202,196,6,1909,4581,3,0,34245,0,4622,36497,1547,116459,678,40325,5,18688,237,0,1,0,310979,136,0,231487,69385,15008
0,821260,002053,0,0,636,1216,45549,7704,0,0,4197,3169,1582,0,4929,0,37,12680,231,257435,4604,33838,12,280332,3455,0,12,0,234092,2268,0,75761,53687,21150
0,542455,005180,6,21,8,710,260233,15308,0,0,5345,4098,3799,4,11175,0,370,77668,2,109132,1269,8217,15,133603,1312,71,30,0,170410,1078,0,97251,128782,18659
0,860893,005773,0,0,3068,2028,47810,31890,0,0,1400,3348,713,0,11043,0,1343,10869,625,134055,3489,13238,0,340451,21599,0,0,0,213100,21499,0,78734,89890,18384
0,760391,006905,0,19,996,667,160660,9466,0,0,2350,3658,190,0,33299,0,1311,21352,1757,23870,1366,4762,56,143683,2967,117,4,0,246299,4035,0,234171,90011,61510
0,520617,000810,12,0,584,1051,246428,26872,15,0,1750,3967,1226,0,24206,0,5208,22214,443,68371,2356,39621,34,166658,488,440,4,0,184740,147,0,79897,121185,50659
0,861836,011635,0,0,1194,725,87564,12238,0,0,3570,5526,2548,7,3404,0,452,6520,267,102114,2482,6884,1,398898,8585,0,0,0,167513,17551,0,65399,117811,37323
0,200249,002678,6,0,6901,349,117446,18965,615,33,1769,27373,141,0,4584,0,1729,14087,1701,194092,159,35525,5,273723,2096,24,0,0,182245,857,0,57289,58168,48694
0,741208,009007,0,0,3322,137,129520,19956,0,0,4742,5387,2837,0,5181,0,356,13095,253,54699,2432,10199,110,378453,5433,64,18,0,176344,5842,0,89574,97495,43127
0,300255,003066,0,0,832,1894,52501,2062,0,0,5158,1878,1903,0,7651,0,1450,30134,1872,131538,4133,29630,7,279203,1989,0,11,0,249611,4853,0,68212,97339,74715
0,721279,004746,6,27,40,1466,68884,13944,0,1,3606,1675,11633,0,53314,1,31,52258,117,225004,1213,23065,114,151523,723,83,2,0,259456,247,0,95096,65690,19357
0,322933,011200,2,0,5104,1169,564305,22895,1,0,7291,1,578,0,8814,0,245,12740,596,83584,1352,25786,8,133940,14113,237,1,0,52682,609,0,14152,95568,2803
0,660555,001493,0,0,193,1673,165302,14393,1,10,4788,7945,1517,0,6439,0,1064,13523,1263,143996,546,50699,355,264517,5170,0,226,0,175434,1732,0,52728,102112,32950
0,1080608,010246,0,0,343,1530,20878,13949,0,0,5144,10956,110,0,19258,0,351,48467,580,55751,9407,15213,0,276643,1032,0,0,0,278835,6877,0,186971,81058,15223
0,660318,001615,23,0,865,160,211283,5502,13,27,7787,1086,5642,0,9975,0,1577,21711,1152,155209,1627,15679,297,177132,2511,1,138,0,187141,4146,0,117621,106562,13709
0,520059,001004,19,6,3746,1645,115833,14227,0,0,4170,2281,1733,0,11388,0,3113,23160,106,77552,712,24877,39,267846,12166,12,9,0,258389,982,0,124516,89747,10302
0,421278,000333,68,10,579,61,279310,61301,52,12,4282,7670,5925,0,38054,1,1867,34437,1004,161763,3662,20637,84,49615,281,178,25,0,183191,159,0,81791,82743,29814
0,820176,004870,0,6,259,632,134144,7176,39,1,5645,1615,111,0,16255,0,889,37716,1974,84159,2305,11871,73,203918,2092,106,3,0,264824,661,0,136165,112216,23721
0,640777,001446,0,1,10,3512,93159,3879,0,0,2043,7093,1,0,37131,0,44,14563,7,7666,38,2578,252,223566,1052,40,38,0,283196,1010,0,204663,128552,34482
0,320111,002506,1,0,9,648,56267,27516,0,0,1265,2759,55,0,11706,0,415,23594,11,143000,6206,59765,2,129999,2074,0,2,0,295899,118,0,173665,83321,30279
0,660324,001621,3,9,910,451,175973,17708,0,1,3957,3595,698,0,12972,1,839,18879,189,162751,2670,44778,54,200916,4703,0,57,0,156727,271,0,147438,68350,23676
0,861517,012048,0,0,364,106,129324,22334,0,0,4650,35715,1237,0,6015,0,5680,1572,507,32846,1587,3029,0,387712,4267,0,15,0,178813,4612,0,60104,118222,49865
0,860080,005814,0,0,320,3344,91761,28272,0,0,973,2585,2834,27,31437,0,120,27165,2,130384,641,2527,33,203665,12555,5745,2,0,243051,394,0,160563,83910,16266
0,960820,011798,2,0,1920,3460,198399,19716,6,2,422,2413,1030,0,16682,0,132,53526,83,97424,2703,4477,76,210068,9831,2,5,0,198737,2545,0,126056,88587,10272
0,621394,010371,3,2,3,3362,25499,7446,14,0,3680,14249,599,18,12853,2,464,51749,29,173012,1923,31740,8,79642,214,4,0,0,382342,35,0,197196,50610,11878
0,441423,010717,4,1,429,97,486818,40626,0,0,3166,5210,3863,1,24425,0,2387,17889,385,238544,554,35477,47,26143,5739,20,435,0,42975,344,0,26984,72548,13465
0,620822,007448,0,1,236,955,80916,25779,20,0,1334,2385,1144,0,19229,0,694,21777,398,186473,2170,20463,18,182319,1825,0,1,0,289139,9,0,143770,44820,22701
0,840140,008562,0,0,70,131,135734,612,0,0,1847,4035,389,0,7829,0,27,37445,0,214612,2263,38371,3,139250,373,6,2,0,286230,232,0,80334,68315,30466
0,860844,005797,0,91,12,1494,35621,5581,0,0,1214,134,9675,0,10935,0,2,14276,0,244866,6597,2183,26,236780,1549,0,18,0,246610,152,0,165015,62178,3567
0,521356,009826,0,0,57,10,120225,2189,1,0,443,13856,1799,0,18108,0,238,24548,71,135711,375,17249,11,231881,393,0,1,0,266692,929,0,116757,84223,12809
0,440375,005642,24,26,2525,243,396143,52249,48,197,4724,1804,4467,0,5380,0,3159,14271,2678,191192,470,19721,34,12268,3214,194,798,0,204458,414,0,44592,71111,12172
0,621674,011872,12,0,7410,504,243069,21580,0,0,3598,5363,834,0,25200,0,1895,19185,748,131359,573,20822,33,257164,9307,0,60,0,110105,2285,0,68603,88174,30693
0,520818,000981,32,6,10963,2648,249966,12736,45,1,4098,1378,543,0,19022,0,2280,25642,760,69186,343,26767,13,139713,4674,126,4,0,202347,803,0,128816,109229,36435
0,320076,002921,26,26,32,506,142966,8464,0,15,3103,3524,7762,2,14129,0,446,22060,37,134655,2582,34125,110,112792,342,20,24,0,249159,1506,0,159034,113018,38111
0,761928,007958,1,2,1,3641,92729,5000,0,0,1143,3821,85,0,18751,0,0,5180,0,12620,1198,505,7,372953,3122,0,0,0,274296,1393,0,174457,73701,3970
0,600146,007714,0,41,556,153,26842,41876,0,0,2258,980,78,0,57636,2,461,24485,4,130712,1526,23944,2,161288,940,1633,0,0,245192,19,0,260815,60161,6972
0,620085,007345,4,75,971,972,156666,13973,0,4,4454,1258,967,0,92598,0,392,21805,2487,33900,3117,3077,77,136029,1974,137,13,0,187178,3173,0,210837,141770,30668
0,320148,003111,0,0,919,259,143467,47514,0,0,1402,4715,128,0,22686,0,4043,22048,602,118618,1759,24492,37,181388,5417,53,0,0,185416,2881,0,174585,91299,14848
0,721122,005059,4,0,9631,269,249730,41326,11,0,3280,2438,133,0,2220,0,5403,9971,2562,144275,5219,30848,14,289292,1798,4,4,0,73691,710,0,53197,87280,35266
0,641698,003430,10,0,12507,174,346345,39657,9,30,6507,6238,693,0,4379,0,5526,4033,5595,61291,229,19869,109,239946,5150,0,10,0,115340,1990,0,59290,72692,40957
0,960678,006505,6,0,1315,571,145385,11377,0,0,3647,2078,1594,0,1948,0,376,13982,36,117405,6844,9889,4,303520,9694,0,0,0,176519,6002,0,115305,82097,38982
0,1080037,004193,2,0,389,429,123365,2742,0,0,2693,2614,33,0,5656,0,767,18113,931,96274,983,12206,0,392709,1648,0,0,0,169546,4958,0,114398,75054,23066
0,240474,004021,0,0,1736,5875,229849,12385,0,0,2832,8589,416,0,463,0,176,7408,342,21144,1810,2264,0,456554,9744,0,1,0,117548,10787,0,28267,89619,40767
0,422233,000341,0,429,553,100,302022,110651,7,0,4740,14516,1755,1,38342,0,651,63819,880,217500,365,24082,29,900,4628,77,134,0,151947,499,0,33510,63973,12466
0,642029,001653,0,0,5069,1187,144734,15075,0,0,5349,1929,2281,2,3782,0,613,9882,1471,130466,1378,28350,77,322105,5515,0,1,0,111498,2771,0,82485,88867,83689
0,542363,005517,2,28,2,1413,217163,7873,0,0,1309,346,723,0,81043,0,20,34381,12,36276,1052,8013,13,91657,4438,2,27,0,187275,8761,0,276423,56949,33375
0,740707,008782,0,4,104,28,68896,58345,1,0,897,2319,74,3,5739,0,677,24973,30,264551,3447,15326,44,175210,3646,30,12,0,273486,505,0,85001,50569,14659
0,421937,000167,7,50,167,358,372534,27288,11,0,2254,851,7257,0,26030,0,3819,7214,422,187133,1946,59812,694,31408,299,0,0,0,144052,95,0,116791,46029,12055
0,441432,005324,0,0,319,187,358017,11843,190,0,3311,1176,1300,0,37976,0,1429,6468,759,291671,865,28725,37,96256,4176,180,15,0,112611,300,0,22215,57835,10715
0,1060563,009798,1,0,260,4742,102415,9340,0,0,2822,1131,2061,11,3080,0,161,23225,122,88247,1812,21059,0,392612,12527,0,1,0,122481,5193,0,103395,95775,56103
0,740067,008643,34,0,402,604,170475,8320,0,0,8965,3538,1704,0,14823,0,971,15985,549,83249,806,26996,223,298578,6116,0,6,0,143590,3650,0,96504,109835,52653
0,541960,005157,1,47,48,1833,56011,13730,0,3,2267,3150,1295,0,95102,0,306,44567,4,195084,3733,8363,258,121269,2616,389,8,0,184677,3397,0,185164,116453,8801
0,440104,005361,0,3,1916,100,226203,82924,41,1,6069,814,437,0,35850,3,3170,1472,1065,199138,3,17797,30,95094,3453,123,6,0,228020,1045,0,76465,64448,2886
0,820730,009894,1,0,1376,304,114230,27780,1,0,1903,2002,521,0,1866,0,437,14193,247,168943,8788,12343,0,308503,15749,0,2,0,174528,2020,0,77440,87289,28110
0,400389,010618,0,1,722,696,162459,4558,2,0,5241,11696,104,0,998,0,1,10161,150,66564,512,15051,2,422342,6512,0,16,0,123875,3896,0,29560,100658,82799
0,741543,008434,0,113,500,1617,20221,13378,0,0,1598,1402,257,0,53082,0,0,39656,2,63722,34,906,25,164973,6925,607,5,0,354886,2027,0,242923,66121,13596
0,320169,002901,1,0,603,587,150022,16142,24,135,1696,2744,2072,3,8989,0,3703,8278,972,155483,1130,24973,38,209051,4013,21,0,0,216565,2717,0,113011,82281,43322
0,540012,003298,4,10,0,1738,234128,7007,0,0,2117,727,675,0,76674,0,11,27326,11,85060,21,6201,428,43170,1397,0,309,0,218916,1209,0,193375,128976,19086
0,442085,010403,56,1,1681,324,397390,10685,10,39,2504,2030,9888,0,3821,0,281,6362,1814,240512,21,100241,141,96177,1076,1,350,0,107722,19,0,2635,48998,13797
0,321208,000461,22,1,1439,648,288618,24344,117,0,2987,4488,4603,0,18971,0,606,21801,499,113255,415,67242,56,103845,5309,160,77,0,189961,333,0,78027,95296,25456
0,820664,001910,0,0,1473,1411,53537,32757,0,0,1480,2624,139,0,10098,0,2,12038,15,200734,5653,4512,0,328219,11488,16,0,0,181817,1781,0,122614,64756,11412
0,700185,007221,0,9,3487,2476,188358,3196,4,0,4001,13017,15,0,11435,0,492,9874,1050,7493,315,2502,2,266256,4017,16,0,0,170530,2565,0,172807,107134,77525
0,341356,003821,13,0,10747,282,335311,34362,107,0,5687,635,1770,0,7228,1,2496,13130,3159,125706,171,52304,109,269916,3734,0,29,0,26821,3129,0,37433,97226,17070
0,700327,002387,3,95,4776,800,38640,1495,0,0,1050,1495,147,0,68672,0,643,10966,26,25808,668,42,0,212448,1637,10,0,0,338267,2225,0,238294,87653,12716
0,740050,008680,0,0,840,3955,113341,21967,0,0,2410,912,340,90,9571,0,160,26499,11,74612,1236,2898,100,360693,7503,10,0,0,200328,655,0,125159,69797,25489
0,440464,005495,15,13,464,698,201880,6434,2,1,11575,2224,13499,0,71659,0,3070,9615,891,251831,2802,59141,48,100476,2102,240,11,0,124238,174,0,84890,89727,10856
0,980478,004482,0,0,722,1670,156565,17321,0,0,1806,4049,242,0,5518,0,434,7088,125,66934,180,7061,9,391108,5738,0,15,0,206509,10263,0,71815,59896,33508
0,720134,002211,15,0,539,1891,161757,5009,2,1,2718,2453,1316,0,19771,0,1127,56902,59,139677,3632,19355,32,137209,3311,15,1,0,219698,403,0,153532,93446,24705
0,742663,011983,0,0,2179,3296,75397,27888,0,0,3824,3817,1682,2,9653,0,536,25106,511,116435,2358,6273,2,361250,5877,0,0,0,159623,1629,0,117690,100037,23511
0,642645,011310,4,2,29,122,20431,16582,0,0,1108,491,796,0,28115,0,122,37766,1,140669,10665,18132,0,244658,4106,5,0,0,275608,431,0,168249,78446,2038
0,960033,010075,0,1,72,591,61553,37718,0,0,1580,4546,780,5,27815,0,234,33417,0,79132,4316,8739,2,219890,14174,214,3,0,237785,2518,0,151511,116589,45391
0,880209,004523,0,0,852,2702,156126,37867,0,0,4643,38220,196,0,27342,0,715,1897,638,4196,2529,354,0,444797,15265,0,8,0,108993,25944,0,83156,54302,37834
0,861333,004103,0,0,558,790,137542,35510,7,0,3280,2377,58,0,10566,0,392,11285,268,70758,992,15307,6,396160,16318,0,0,0,150983,7555,0,85050,70679,32135
0,401493,009601,1,0,2088,433,219438,14569,13,1,7163,66,1727,2,4799,0,77,28888,1657,163775,489,21083,154,314750,4323,15,420,0,113859,2650,0,29222,73336,43578
0,402044,012223,1,1,392,1283,167320,19693,19,0,3996,8123,914,0,16117,0,1612,7429,811,209957,483,36427,140,73881,4483,192,1,0,266192,211,0,128860,79557,20481
0,320501,002602,1,2,4594,480,152274,34051,1,0,10054,950,1552,5,2962,0,244,12967,2937,89578,1006,11392,91,388362,8560,3,20,0,116660,2702,0,64204,89082,53842
0,401416,009325,0,3,1453,1639,125453,25109,0,0,1396,1899,159,0,6914,0,569,17694,189,189074,2567,27013,10,201408,3274,2,6,0,168358,96,0,135494,120489,18308
0,323555,010694,2,0,6036,39,119660,52471,8,1,2682,163,5253,0,3877,1,1358,12190,807,255437,1812,28534,295,275974,5395,36,0,0,173436,1066,0,16688,74303,11052
0,621867,011302,0,0,1206,2548,208996,928,0,0,3183,4850,1,0,16767,0,1601,5833,539,53401,32,12821,116,286856,1173,0,1,0,207796,1710,0,118596,81965,37657
0,720574,002058,0,3,0,374,15652,9701,0,0,2186,4167,2641,55,2952,0,6,29733,0,225306,4177,26335,10,187450,2134,5,19,0,348068,338,0,136030,42637,8597
0,760377,006861,0,32,771,881,138924,8366,0,0,1668,5478,90,0,30910,0,424,17874,291,41780,94,5924,12,185202,3824,199,14,0,368974,1005,0,113648,100041,22150
0,740114,008915,1,0,7632,3620,121923,19796,0,0,4033,5955,91,0,7979,0,1204,19057,489,58271,294,6290,34,358073,10079,18,0,0,157852,7821,0,128185,89204,40675
0,741105,008716,1,0,1166,98,163806,16845,0,0,3406,1351,227,0,2971,0,262,16042,1033,195204,4798,37422,6,245985,2132,0,29,0,189015,439,0,71135,67017,28186
0,700155,002331,11,2,726,948,85000,17770,1,0,1350,7204,643,2,8947,0,36,20143,259,90227,1030,2706,9,327110,11205,1,1,0,193511,2323,0,118490,124333,34588
0,1160127,006598,42,2,9,1305,78185,49167,0,0,2057,17468,4135,0,23900,0,813,32852,84,130991,3910,18270,71,169343,4417,283,22,0,287434,34,0,128735,69952,25095
0,860023,010724,0,4,146,675,87457,19397,0,0,679,2424,144,0,27101,0,282,34739,35,157663,4388,29113,1,119160,3221,41,2,0,278589,253,0,174634,90373,18055
0,641259,003334,19,0,1824,6043,251043,18943,0,9,4519,978,1819,0,6208,0,2612,31105,2681,106229,5076,47780,25,213221,8409,301,0,0,110851,1107,0,71550,123953,32271
0,741603,008457,10,0,3228,1453,48456,40096,0,0,1456,4523,1463,1,20475,0,25,23379,5,68177,1355,10638,20,251286,11955,1,0,0,368712,4607,0,126041,54395,6819
0,543091,005738,3,1,4022,57,167548,71166,1,0,3024,4491,4648,1,3943,0,936,9759,387,211291,1914,30657,31,179059,3515,15,1,0,234191,1208,0,27523,71940,17244
0,761958,007954,0,83,958,2066,31113,4133,0,0,2391,1360,502,0,10047,0,1,20822,1,155108,6101,6318,1,205894,9775,2,0,0,325231,9118,0,175209,68678,13664
0,300205,003117,10,0,1827,110,186428,38816,33,4,3056,812,139,0,7083,0,1031,2273,723,141023,13,6859,86,251342,2398,61,3,0,157017,2409,0,124173,103325,17522
0,840367,008073,0,0,10,2862,42374,2089,0,0,2661,3986,2394,0,1151,0,5,23386,642,207299,4601,15985,1,209663,1230,0,0,0,268799,266,0,145602,88075,25495
0,400356,009354,10,0,5457,1594,120482,35870,1,0,4952,16535,233,0,1724,0,795,5506,3396,131298,381,23366,0,401401,6325,0,4,0,90143,3333,0,34428,88127,73215
0,420920,009024,1,10,257,82,197218,6753,0,2,6542,8171,2654,0,8227,0,936,39085,616,285558,581,32091,144,34487,1111,203,25,0,270220,67,0,38396,94056,21083
0,340216,003923,28,250,1740,1054,334716,22986,1,0,1871,6526,7410,0,99878,0,2484,25640,420,116088,1273,47335,32,66565,2473,1149,6,0,134546,141,0,110953,49866,13145
0,661155,010201,0,11,2352,73,153533,2777,0,4,2161,6939,24,0,9672,0,18,903,423,11979,3,92,56,297055,3714,4,22,0,401070,2472,0,28905,69370,54944
0,323544,010866,1,0,1234,107,295264,20890,1,0,7281,1725,296,3,7159,0,518,11287,558,75901,1060,27284,147,344795,11960,1,4,0,124875,5733,0,18560,75572,16360
0,542457,005243,5,0,4909,20,283982,35883,2,0,4485,1965,2281,0,1580,0,1261,5256,2551,135317,1828,36835,22,225954,6619,1,8,0,150584,1242,0,32943,91559,21484
0,540567,003261,4,23,107,244,223612,2672,0,0,3436,5562,99,0,34157,0,240,24748,17,14345,485,2671,7,114489,1198,249,5,0,287521,11679,0,195956,96529,28521
0,741504,008389,0,0,610,236,68359,23616,0,0,1467,2651,241,0,3875,0,285,21515,92,157853,7660,17092,0,307246,5895,0,0,0,233184,3066,0,102536,75518,15579
0,600223,007579,0,5,2240,118,53400,39524,24,0,2693,2065,167,0,17829,1,1178,16999,226,169736,286,16955,1,178701,4872,249,2,0,323649,512,0,141824,62488,12832
0,861122,006692,5,0,6039,55,244270,17176,3,0,4687,551,508,0,14746,0,4158,5576,3537,93125,402,8175,192,219839,6016,0,14,0,187424,4087,0,101277,75689,51025
0,220102,000658,0,5,0,742,76190,5694,0,0,2234,19218,433,0,39233,0,13,77148,2,43878,2343,26070,77,103173,709,47,2,0,342517,285,0,184418,96034,28111
0,761525,006774,1,22,198,3223,100155,44828,0,0,986,549,249,0,55808,0,142,37822,4,111688,881,864,54,168811,8213,396,85,0,229172,923,0,211576,68725,3201
0,300434,010629,9,0,789,235,220528,25765,33,0,3137,1159,4317,45,44156,0,1659,55226,531,105138,3368,41507,37,183735,2965,276,30,0,160156,38,0,99182,69372,25183
0,980356,004451,2,0,2666,215,69708,20449,17,0,4746,1334,877,1,865,0,856,8717,1723,141601,947,15224,1,323224,4345,0,2,0,251783,3253,0,55867,112606,27547
0,720777,004776,6,6,487,2404,70779,17475,2,0,4362,2313,2029,0,28856,0,535,15461,2100,155158,841,12497,138,165305,728,134,0,0,258169,90,0,193925,98514,16262
0,322975,011102,1,14,4656,1139,66838,16879,5,0,1239,6479,70,0,29183,0,1294,6791,966,25572,555,894,13,280353,5930,4,2,0,314574,12774,0,100392,106091,65868
0,820384,004713,0,0,114,922,137112,61168,0,0,1617,2574,107,0,6343,3,976,12050,984,195621,1503,18763,3,220020,7894,6,1,0,177251,353,0,106650,52520,44021
0,401807,009637,3,2,386,1116,191366,14863,1,0,2542,390,7597,0,49872,0,160,16438,111,234673,167,12172,100,125412,2048,112,45,0,137571,514,0,131616,95086,24213
0,700583,010819,0,0,79,331,30962,7879,0,0,688,78,4594,3,3306,0,0,41540,38,234485,3152,32544,0,193946,2492,0,0,0,309160,414,0,124771,39510,18604
0,442180,011086,0,1195,36,4115,86451,4882,0,0,4351,32162,352,20,127433,0,65,23484,5,21422,63,1480,33,153414,511,1118,320,0,247943,1074,0,216598,107442,12607
0,220382,000606,9,7,31,131,103936,2864,0,0,1844,218,790,0,61235,0,0,10679,1,179649,656,735,430,114688,563,0,136,0,274235,175,0,212551,81247,1766
0,441290,005480,119,1,2626,172,474106,78383,57,5,5762,1337,4984,0,15519,0,3514,6025,643,178801,7689,82566,89,28388,1254,26,6,0,85031,93,0,11980,42804,16596
